event_id,timestamp,campaign_id,campaign_name,format,event_type,cost,revenue
EVT_745820,2026-07-30 01:49:01,CMP_102,Tech Gadgets Launch,CTV,impression,0.0065,0.0
EVT_681508,2026-07-30 04:59:02,CMP_103,B2B SaaS Trial,Display,impression,0.0048,0.0
EVT_908101,2026-07-29 09:48:11,CMP_102,Tech Gadgets Launch,CTV,q4_100,0.0,0.0
EVT_264555,2026-07-31 00:52:37,CMP_102,Tech Gadgets Launch,CTV,q4_100,0.0,0.0
EVT_186557,2026-07-31 20:23:07,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_680151,2026-07-28 23:23:04,CMP_102,Tech Gadgets Launch,CTV,impression,0.0101,0.0
EVT_626059,2026-07-31 05:44:02,CMP_103,B2B SaaS Trial,Display,impression,0.0115,0.0
EVT_921768,2026-07-30 02:30:10,CMP_102,Tech Gadgets Launch,CTV,impression,0.0087,0.0
EVT_728004,2026-07-30 16:12:55,CMP_103,B2B SaaS Trial,Display,impression,0.0099,0.0
EVT_361870,2026-07-29 14:32:23,CMP_101,Summer Apparel,OLV,impression,0.0029,0.0
EVT_708665,2026-07-29 23:33:51,CMP_102,Tech Gadgets Launch,CTV,impression,0.0081,0.0
EVT_365055,2026-07-29 13:24:29,CMP_101,Summer Apparel,OLV,impression,0.0128,0.0
EVT_867944,2026-07-29 20:05:37,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_224278,2026-07-29 15:45:15,CMP_103,B2B SaaS Trial,Display,impression,0.0149,0.0
EVT_287454,2026-07-31 19:40:24,CMP_102,Tech Gadgets Launch,CTV,impression,0.0149,0.0
EVT_563119,2026-07-29 07:27:16,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_740590,2026-07-31 04:53:19,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_280614,2026-07-30 19:14:50,CMP_101,Summer Apparel,OLV,impression,0.0089,0.0
EVT_948125,2026-07-30 04:46:15,CMP_103,B2B SaaS Trial,Display,impression,0.0033,0.0
EVT_570496,2026-07-30 12:14:28,CMP_103,B2B SaaS Trial,Display,impression,0.0066,0.0
EVT_804950,2026-07-29 05:58:05,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_705680,2026-07-31 17:58:46,CMP_101,Summer Apparel,OLV,impression,0.0073,0.0
EVT_678949,2026-07-30 22:36:32,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_155787,2026-07-30 16:44:08,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_527958,2026-07-29 12:48:47,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_586037,2026-07-31 05:21:33,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_720986,2026-07-30 13:35:03,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_725106,2026-07-29 14:45:58,CMP_101,Summer Apparel,OLV,impression,0.0119,0.0
EVT_411506,2026-07-30 06:31:15,CMP_102,Tech Gadgets Launch,CTV,impression,0.0066,0.0
EVT_214267,2026-07-29 08:07:42,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_147130,2026-07-29 01:50:16,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_406686,2026-07-30 00:58:49,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_423283,2026-07-30 21:10:16,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_905528,2026-07-30 10:11:04,CMP_103,B2B SaaS Trial,Display,impression,0.0052,0.0
EVT_916303,2026-07-29 17:56:31,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_485008,2026-07-30 10:18:50,CMP_102,Tech Gadgets Launch,CTV,impression,0.0054,0.0
EVT_653205,2026-07-30 16:41:44,CMP_103,B2B SaaS Trial,Display,impression,0.0129,0.0
EVT_500142,2026-07-31 12:45:11,CMP_101,Summer Apparel,OLV,conversion,0.0,115.1
EVT_844323,2026-07-29 12:47:02,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_389463,2026-07-31 15:56:14,CMP_101,Summer Apparel,OLV,impression,0.0067,0.0
EVT_116841,2026-07-29 07:35:51,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_285262,2026-07-31 20:32:10,CMP_102,Tech Gadgets Launch,CTV,impression,0.0118,0.0
EVT_337545,2026-07-31 07:44:18,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_230577,2026-07-30 11:30:46,CMP_102,Tech Gadgets Launch,CTV,impression,0.0136,0.0
EVT_740903,2026-07-29 16:16:35,CMP_103,B2B SaaS Trial,Display,impression,0.0134,0.0
EVT_692493,2026-07-29 08:13:11,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_852026,2026-07-31 18:48:10,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_167527,2026-07-30 20:09:03,CMP_101,Summer Apparel,OLV,impression,0.0074,0.0
EVT_492494,2026-07-30 06:49:32,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_287605,2026-07-28 22:21:42,CMP_101,Summer Apparel,OLV,click,0.0,0.0
EVT_740808,2026-07-30 23:48:02,CMP_101,Summer Apparel,OLV,impression,0.0116,0.0
EVT_268805,2026-07-28 22:10:46,CMP_101,Summer Apparel,OLV,impression,0.0025,0.0
EVT_446993,2026-07-31 12:06:58,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_623795,2026-07-31 07:37:38,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_653258,2026-07-29 02:19:50,CMP_101,Summer Apparel,OLV,impression,0.0084,0.0
EVT_273769,2026-07-31 15:57:13,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_212327,2026-07-29 19:22:32,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_397770,2026-07-31 03:50:52,CMP_102,Tech Gadgets Launch,CTV,impression,0.009,0.0
EVT_636377,2026-07-30 21:17:57,CMP_101,Summer Apparel,OLV,impression,0.0051,0.0
EVT_463071,2026-07-31 14:23:46,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_864012,2026-07-29 18:23:02,CMP_101,Summer Apparel,OLV,impression,0.0042,0.0
EVT_119084,2026-07-29 15:21:07,CMP_101,Summer Apparel,OLV,impression,0.0126,0.0
EVT_156217,2026-07-31 02:52:10,CMP_102,Tech Gadgets Launch,CTV,impression,0.0038,0.0
EVT_196929,2026-07-30 14:37:57,CMP_101,Summer Apparel,OLV,impression,0.0065,0.0
EVT_826406,2026-07-30 18:10:32,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_686526,2026-07-29 01:59:38,CMP_102,Tech Gadgets Launch,CTV,impression,0.0104,0.0
EVT_929006,2026-07-31 15:38:19,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_254901,2026-07-31 05:21:15,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_262388,2026-07-29 07:35:29,CMP_103,B2B SaaS Trial,Display,impression,0.0121,0.0
EVT_893614,2026-07-29 12:53:58,CMP_101,Summer Apparel,OLV,impression,0.0073,0.0
EVT_478146,2026-07-31 07:46:37,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_575947,2026-07-29 17:19:14,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_496633,2026-07-30 08:20:05,CMP_101,Summer Apparel,OLV,impression,0.0066,0.0
EVT_447932,2026-07-31 19:58:24,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_416280,2026-07-31 09:12:08,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_491357,2026-07-30 06:49:24,CMP_101,Summer Apparel,OLV,impression,0.0131,0.0
EVT_836451,2026-07-30 12:03:57,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_839181,2026-07-31 12:37:19,CMP_103,B2B SaaS Trial,Display,impression,0.0071,0.0
EVT_892531,2026-07-31 00:11:47,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_893112,2026-07-30 07:46:02,CMP_103,B2B SaaS Trial,Display,impression,0.0105,0.0
EVT_380437,2026-07-29 19:44:24,CMP_103,B2B SaaS Trial,Display,impression,0.0083,0.0
EVT_251268,2026-07-30 11:18:41,CMP_102,Tech Gadgets Launch,CTV,impression,0.0025,0.0
EVT_634442,2026-07-29 18:19:28,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_880007,2026-07-30 03:34:08,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_857258,2026-07-28 21:18:23,CMP_101,Summer Apparel,OLV,impression,0.0039,0.0
EVT_956698,2026-07-29 03:08:59,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_635187,2026-07-31 01:35:19,CMP_101,Summer Apparel,OLV,impression,0.0146,0.0
EVT_901545,2026-07-30 09:13:26,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_875215,2026-07-30 12:35:24,CMP_101,Summer Apparel,OLV,impression,0.0087,0.0
EVT_339436,2026-07-28 23:30:15,CMP_101,Summer Apparel,OLV,impression,0.0107,0.0
EVT_748648,2026-07-31 03:59:26,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_227410,2026-07-31 10:13:34,CMP_101,Summer Apparel,OLV,impression,0.0108,0.0
EVT_664153,2026-07-31 08:16:29,CMP_103,B2B SaaS Trial,Display,impression,0.0054,0.0
EVT_636422,2026-07-30 21:47:16,CMP_102,Tech Gadgets Launch,CTV,impression,0.0088,0.0
EVT_631522,2026-07-31 07:01:27,CMP_102,Tech Gadgets Launch,CTV,impression,0.0096,0.0
EVT_476103,2026-07-31 08:28:04,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_633369,2026-07-30 08:22:35,CMP_102,Tech Gadgets Launch,CTV,impression,0.0038,0.0
EVT_253263,2026-07-30 14:08:32,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_552722,2026-07-31 08:10:07,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_333957,2026-07-29 03:40:48,CMP_103,B2B SaaS Trial,Display,impression,0.0081,0.0
EVT_641250,2026-07-30 00:19:50,CMP_103,B2B SaaS Trial,Display,impression,0.0027,0.0
EVT_231788,2026-07-31 06:45:45,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_279387,2026-07-30 19:44:13,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_995790,2026-07-28 21:16:52,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_990986,2026-07-29 07:15:49,CMP_102,Tech Gadgets Launch,CTV,impression,0.014,0.0
EVT_369459,2026-07-30 08:43:10,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_883599,2026-07-30 04:49:48,CMP_102,Tech Gadgets Launch,CTV,impression,0.0047,0.0
EVT_469729,2026-07-30 08:58:44,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_899124,2026-07-31 08:53:35,CMP_101,Summer Apparel,OLV,impression,0.0031,0.0
EVT_974392,2026-07-31 18:57:54,CMP_103,B2B SaaS Trial,Display,impression,0.0026,0.0
EVT_766893,2026-07-29 18:24:56,CMP_101,Summer Apparel,OLV,impression,0.0028,0.0
EVT_116152,2026-07-30 10:35:25,CMP_103,B2B SaaS Trial,Display,impression,0.014,0.0
EVT_609474,2026-07-31 20:27:57,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_190943,2026-07-29 08:42:06,CMP_101,Summer Apparel,OLV,impression,0.0034,0.0
EVT_470498,2026-07-29 20:38:07,CMP_101,Summer Apparel,OLV,impression,0.0088,0.0
EVT_404729,2026-07-31 00:34:32,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_979960,2026-07-30 10:20:59,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_871364,2026-07-29 10:44:38,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_551205,2026-07-30 04:29:58,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_191009,2026-07-31 13:47:36,CMP_102,Tech Gadgets Launch,CTV,impression,0.0118,0.0
EVT_446876,2026-07-31 14:19:38,CMP_101,Summer Apparel,OLV,impression,0.0075,0.0
EVT_982517,2026-07-30 01:53:50,CMP_102,Tech Gadgets Launch,CTV,impression,0.0078,0.0
EVT_352587,2026-07-29 08:20:48,CMP_103,B2B SaaS Trial,Display,impression,0.0024,0.0
EVT_931143,2026-07-29 09:49:42,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_491840,2026-07-28 22:20:43,CMP_102,Tech Gadgets Launch,CTV,impression,0.0097,0.0
EVT_651392,2026-07-29 17:03:35,CMP_102,Tech Gadgets Launch,CTV,impression,0.0024,0.0
EVT_480434,2026-07-31 03:19:56,CMP_101,Summer Apparel,OLV,impression,0.0064,0.0
EVT_641413,2026-07-29 12:37:14,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_382980,2026-07-30 05:16:04,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_990769,2026-07-31 05:49:14,CMP_102,Tech Gadgets Launch,CTV,impression,0.0131,0.0
EVT_951566,2026-07-29 12:38:46,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_718284,2026-07-29 15:16:36,CMP_102,Tech Gadgets Launch,CTV,impression,0.009,0.0
EVT_705380,2026-07-30 08:30:18,CMP_103,B2B SaaS Trial,Display,impression,0.0038,0.0
EVT_878910,2026-07-31 10:37:19,CMP_101,Summer Apparel,OLV,impression,0.0084,0.0
EVT_359893,2026-07-30 15:49:38,CMP_101,Summer Apparel,OLV,impression,0.0137,0.0
EVT_144890,2026-07-31 08:01:47,CMP_101,Summer Apparel,OLV,impression,0.0044,0.0
EVT_388347,2026-07-29 02:19:33,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_355041,2026-07-31 05:19:25,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_150067,2026-07-30 12:48:14,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_323401,2026-07-29 08:34:09,CMP_102,Tech Gadgets Launch,CTV,impression,0.0087,0.0
EVT_940156,2026-07-29 22:19:03,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_215883,2026-07-30 15:02:22,CMP_103,B2B SaaS Trial,Display,impression,0.0027,0.0
EVT_750785,2026-07-29 11:57:49,CMP_102,Tech Gadgets Launch,CTV,impression,0.0075,0.0
EVT_387115,2026-07-29 07:38:24,CMP_102,Tech Gadgets Launch,CTV,impression,0.0117,0.0
EVT_770479,2026-07-31 08:49:12,CMP_101,Summer Apparel,OLV,impression,0.0098,0.0
EVT_258611,2026-07-31 13:52:11,CMP_102,Tech Gadgets Launch,CTV,impression,0.0053,0.0
EVT_167024,2026-07-30 02:49:33,CMP_102,Tech Gadgets Launch,CTV,impression,0.0026,0.0
EVT_540850,2026-07-29 12:49:48,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_823535,2026-07-29 12:30:51,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_958128,2026-07-31 08:34:53,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_384638,2026-07-29 06:59:04,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_785172,2026-07-30 17:23:46,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_762224,2026-07-29 11:50:50,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_393987,2026-07-30 02:59:36,CMP_102,Tech Gadgets Launch,CTV,impression,0.0045,0.0
EVT_401140,2026-07-30 03:27:48,CMP_102,Tech Gadgets Launch,CTV,impression,0.0097,0.0
EVT_809543,2026-07-30 22:19:53,CMP_101,Summer Apparel,OLV,impression,0.0116,0.0
EVT_564280,2026-07-31 09:52:57,CMP_103,B2B SaaS Trial,Display,impression,0.0109,0.0
EVT_396193,2026-07-31 07:51:38,CMP_102,Tech Gadgets Launch,CTV,impression,0.0094,0.0
EVT_260138,2026-07-30 13:53:20,CMP_102,Tech Gadgets Launch,CTV,impression,0.0024,0.0
EVT_420425,2026-07-30 09:56:38,CMP_101,Summer Apparel,OLV,impression,0.0035,0.0
EVT_609475,2026-07-31 06:23:38,CMP_101,Summer Apparel,OLV,impression,0.0034,0.0
EVT_317440,2026-07-30 14:59:03,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_545393,2026-07-30 10:07:18,CMP_102,Tech Gadgets Launch,CTV,impression,0.0043,0.0
EVT_965977,2026-07-29 20:52:49,CMP_103,B2B SaaS Trial,Display,impression,0.0134,0.0
EVT_582916,2026-07-30 08:28:36,CMP_103,B2B SaaS Trial,Display,impression,0.0021,0.0
EVT_840780,2026-07-31 03:11:59,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_595296,2026-07-31 18:04:26,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_226615,2026-07-30 23:32:23,CMP_101,Summer Apparel,OLV,impression,0.0147,0.0
EVT_472321,2026-07-30 07:04:51,CMP_102,Tech Gadgets Launch,CTV,impression,0.0028,0.0
EVT_370382,2026-07-29 09:56:46,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_874200,2026-07-31 10:25:14,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_652844,2026-07-30 09:18:33,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_350121,2026-07-31 04:21:20,CMP_101,Summer Apparel,OLV,impression,0.0042,0.0
EVT_291086,2026-07-31 12:58:01,CMP_101,Summer Apparel,OLV,impression,0.0117,0.0
EVT_751814,2026-07-29 01:37:43,CMP_101,Summer Apparel,OLV,impression,0.0109,0.0
EVT_559005,2026-07-30 15:48:53,CMP_103,B2B SaaS Trial,Display,impression,0.0118,0.0
EVT_342209,2026-07-31 18:31:40,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_817860,2026-07-29 18:09:34,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_300646,2026-07-30 02:19:31,CMP_101,Summer Apparel,OLV,impression,0.0109,0.0
EVT_318848,2026-07-29 22:59:44,CMP_102,Tech Gadgets Launch,CTV,impression,0.0126,0.0
EVT_222564,2026-07-31 11:33:27,CMP_101,Summer Apparel,OLV,impression,0.0115,0.0
EVT_173695,2026-07-29 05:29:31,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_504208,2026-07-30 18:56:56,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_539503,2026-07-29 13:46:39,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_183750,2026-07-30 08:20:29,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_110567,2026-07-30 22:19:34,CMP_103,B2B SaaS Trial,Display,impression,0.0088,0.0
EVT_802030,2026-07-29 04:53:23,CMP_101,Summer Apparel,OLV,impression,0.0118,0.0
EVT_398043,2026-07-30 04:34:41,CMP_103,B2B SaaS Trial,Display,impression,0.0023,0.0
EVT_595537,2026-07-29 01:21:42,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_174803,2026-07-31 15:33:23,CMP_103,B2B SaaS Trial,Display,impression,0.0129,0.0
EVT_786328,2026-07-30 17:32:09,CMP_103,B2B SaaS Trial,Display,click,0.0,0.0
EVT_772075,2026-07-29 18:02:38,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_453176,2026-07-29 12:11:50,CMP_103,B2B SaaS Trial,Display,impression,0.002,0.0
EVT_906137,2026-07-31 09:03:07,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_747192,2026-07-31 01:17:49,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_691318,2026-07-30 22:14:53,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_185905,2026-07-29 05:55:11,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_484242,2026-07-29 16:34:19,CMP_102,Tech Gadgets Launch,CTV,impression,0.0057,0.0
EVT_205720,2026-07-29 18:17:43,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_985572,2026-07-31 18:18:06,CMP_101,Summer Apparel,OLV,impression,0.0114,0.0
EVT_516990,2026-07-31 10:09:21,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_253707,2026-07-30 18:00:05,CMP_102,Tech Gadgets Launch,CTV,q4_100,0.0,0.0
EVT_291158,2026-07-29 04:11:15,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_696642,2026-07-31 10:27:21,CMP_101,Summer Apparel,OLV,impression,0.0115,0.0
EVT_517118,2026-07-30 10:05:19,CMP_103,B2B SaaS Trial,Display,impression,0.0105,0.0
EVT_599202,2026-07-29 04:23:04,CMP_102,Tech Gadgets Launch,CTV,impression,0.0133,0.0
EVT_469769,2026-07-28 21:12:50,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_670148,2026-07-29 17:16:57,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_154798,2026-07-30 00:45:07,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_976091,2026-07-30 18:04:25,CMP_101,Summer Apparel,OLV,impression,0.0114,0.0
EVT_566909,2026-07-30 23:34:22,CMP_101,Summer Apparel,OLV,impression,0.0064,0.0
EVT_709900,2026-07-29 05:05:40,CMP_103,B2B SaaS Trial,Display,impression,0.0145,0.0
EVT_639335,2026-07-29 12:13:32,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_134746,2026-07-31 14:16:26,CMP_103,B2B SaaS Trial,Display,impression,0.006,0.0
EVT_248592,2026-07-30 08:35:36,CMP_101,Summer Apparel,OLV,impression,0.0021,0.0
EVT_682631,2026-07-31 15:37:04,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_789741,2026-07-29 05:56:18,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_817824,2026-07-29 20:46:49,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_730703,2026-07-31 10:14:02,CMP_101,Summer Apparel,OLV,impression,0.0046,0.0
EVT_279661,2026-07-29 01:35:27,CMP_103,B2B SaaS Trial,Display,impression,0.0076,0.0
EVT_885284,2026-07-30 09:40:53,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_241052,2026-07-31 18:54:06,CMP_102,Tech Gadgets Launch,CTV,impression,0.002,0.0
EVT_987717,2026-07-30 04:57:01,CMP_102,Tech Gadgets Launch,CTV,impression,0.0051,0.0
EVT_608098,2026-07-30 15:08:22,CMP_101,Summer Apparel,OLV,impression,0.0043,0.0
EVT_670773,2026-07-29 05:55:00,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_193015,2026-07-30 17:32:09,CMP_101,Summer Apparel,OLV,impression,0.0055,0.0
EVT_281245,2026-07-29 15:52:44,CMP_103,B2B SaaS Trial,Display,impression,0.0147,0.0
EVT_851324,2026-07-29 08:22:00,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_644399,2026-07-29 02:09:34,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_183943,2026-07-29 04:15:51,CMP_103,B2B SaaS Trial,Display,impression,0.007,0.0
EVT_116704,2026-07-29 20:49:59,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_704592,2026-07-31 03:39:48,CMP_102,Tech Gadgets Launch,CTV,impression,0.008,0.0
EVT_621264,2026-07-30 13:10:06,CMP_101,Summer Apparel,OLV,impression,0.0083,0.0
EVT_313444,2026-07-31 19:22:19,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_546354,2026-07-29 01:01:36,CMP_102,Tech Gadgets Launch,CTV,impression,0.0103,0.0
EVT_618060,2026-07-29 01:55:58,CMP_102,Tech Gadgets Launch,CTV,impression,0.0062,0.0
EVT_731223,2026-07-30 19:27:14,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_193978,2026-07-31 06:42:26,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_213882,2026-07-31 17:04:03,CMP_102,Tech Gadgets Launch,CTV,impression,0.0097,0.0
EVT_115175,2026-07-29 10:39:06,CMP_101,Summer Apparel,OLV,impression,0.0041,0.0
EVT_232911,2026-07-31 13:46:44,CMP_102,Tech Gadgets Launch,CTV,q4_100,0.0,0.0
EVT_182227,2026-07-29 23:09:48,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_536352,2026-07-30 00:42:07,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_310863,2026-07-30 12:08:01,CMP_101,Summer Apparel,OLV,impression,0.0064,0.0
EVT_687557,2026-07-31 01:21:07,CMP_102,Tech Gadgets Launch,CTV,impression,0.0075,0.0
EVT_691596,2026-07-28 22:46:26,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_484456,2026-07-30 15:13:19,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_312901,2026-07-29 00:12:34,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_645456,2026-07-31 15:33:52,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_399167,2026-07-29 11:59:35,CMP_101,Summer Apparel,OLV,impression,0.0052,0.0
EVT_265299,2026-07-30 07:03:34,CMP_101,Summer Apparel,OLV,impression,0.0128,0.0
EVT_764057,2026-07-31 02:47:09,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_900645,2026-07-29 09:40:07,CMP_102,Tech Gadgets Launch,CTV,impression,0.0137,0.0
EVT_780084,2026-07-30 11:06:04,CMP_102,Tech Gadgets Launch,CTV,impression,0.0029,0.0
EVT_722231,2026-07-30 06:37:11,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_310610,2026-07-31 17:47:37,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_245048,2026-07-30 00:49:36,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_257766,2026-07-29 11:05:19,CMP_103,B2B SaaS Trial,Display,impression,0.0054,0.0
EVT_770108,2026-07-30 15:35:02,CMP_102,Tech Gadgets Launch,CTV,impression,0.0097,0.0
EVT_110944,2026-07-30 12:38:11,CMP_102,Tech Gadgets Launch,CTV,impression,0.0126,0.0
EVT_162680,2026-07-29 23:07:57,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_362573,2026-07-30 23:55:41,CMP_102,Tech Gadgets Launch,CTV,impression,0.004,0.0
EVT_110811,2026-07-30 00:37:56,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_191697,2026-07-30 13:33:44,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_749552,2026-07-30 21:40:57,CMP_103,B2B SaaS Trial,Display,impression,0.0035,0.0
EVT_864772,2026-07-30 01:37:15,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_611430,2026-07-30 03:10:36,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
